Sample Date,Acenaphthene,Acenaphthylene,Aluminum,Anthracene,Arsenic,Benz(a)anthracene,Benzo(a)pyrene,Benzo(b)fluoranthene,Benzo(g||h||i)perylene,Benzo(k)fluoranthene,Cadmium,Calcium,Chrysene,Copper,Dibenz(a||h)anthracene,Fluoranthene,Fluorene,Indeno(1||2||3-cd)pyrene,Iron,Lead,Magnesium,Mercury,Naphthalene,Nickel,Phenanthrene,Potassium,Pyrene,Sodium,Zinc
2016-12-16 10:18:00,1000.0,1050.0,201300.0,900.0,1260.0,525.0,273.3333333333333,400.0,300.0,600.0,136.0,100000000.0,525.0,4300.0,250.0,600.0,950.0,350.0,1019000.0,821.0,113000000.0,17.0,1250.0,4250.0,850.0,35000000.0,650.0,680000000.0,21500.0
2017-01-19 01:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-19 12:25:00,240.0,250.0,257500.0,220.0,800.0,145.0,100.0,120.0,100.0,160.0,95.5,73600000.0,145.0,2950.0,90.0,160.0,225.0,110.0,909000.0,1073.5,66300000.0,18.0,295.0,1425.0,210.0,18000000.0,175.0,380000000.0,16400.0
2017-05-23 12:20:00,240.0,250.0,45900.0,220.0,1800.0,145.0,100.0,120.0,100.0,160.0,53.5,310000000.0,145.0,650.0,90.0,160.0,225.0,110.0,488000.0,85.5,289000000.0,17.0,295.0,2250.0,210.0,93000000.0,175.0,1500000000.0,3800.0
2018-01-08 19:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09 15:00:00,240.0,250.0,144500.0,220.0,1800.0,145.0,100.0,120.0,100.0,160.0,240.0,137000000.0,145.0,5800.0,90.0,160.0,225.0,110.0,865000.0,550.0,146000000.0,17.5,295.0,3850.0,210.0,59000000.0,175.0,930000000.0,32000.0
2018-03-02 07:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10 19:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11 10:55:00,1200.0,1250.0,281400.0,1100.0,1600.0,725.0,500.0,600.0,500.0,800.0,150.0,148000000.0,725.0,7350.0,450.0,800.0,1150.0,550.0,1160000.0,925.0,145000000.0,17.0,1450.0,2400.0,1050.0,51000000.0,850.0,840000000.0,20950.0
2018-03-21 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22 08:20:00,240.0,250.0,92400.0,220.0,805.0,145.0,100.0,120.0,100.0,160.0,40.99999999999999,66300000.0,145.0,3100.0,90.0,160.0,225.0,110.0,333000.0,395.0,72900000.0,17.0,295.0,1175.0,210.0,26000000.0,175.0,500000000.0,9800.0
2018-05-30 12:45:00,1000.0,1050.0,16600.0,900.0,3400.0,525.0,273.3333333333333,400.0,300.0,600.0,400.0,320000000.0,525.0,2110.0,250.0,600.0,950.0,350.0,497500.0,140.0,420000000.0,17.0,1250.0,2000.0,850.0,160000000.0,650.0,2200000000.0,3900.0
2018-05-30 12:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-22 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:36:00,480.0,500.0,391700.0,440.0,2050.0,290.0,176.66666666666666,240.0,200.0,320.0,280.0,218000000.0,290.0,4230.0,180.0,320.0,450.0,220.0,1772000.0,881.0,247000000.0,17.0,590.0,3350.0,420.0,87000000.0,350.0,1400000000.0,27050.0
2018-11-29 03:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30 04:55:00,240.0,250.0,66550.0,220.0,2150.0,145.0,100.0,120.0,100.0,160.0,280.0,248000000.0,145.0,1850.0,90.0,160.0,225.0,110.0,807500.0,251.0,287000000.0,17.0,295.0,2200.0,210.0,110000000.0,175.0,1400000000.0,8550.0
2019-01-05 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06 10:25:00,1050.0,1100.0,852400.0,950.0,1300.0,575.0,400.0,450.0,350.0,650.0,125.5,118000000.0,575.0,7385.0,300.0,650.0,1000.0,400.0,3232000.0,2531.0,107000000.0,22.5,1300.0,2900.0,900.0,40000000.0,700.0,650000000.0,35300.0
2019-05-08 12:15:00,1050.0,1100.0,20100.0,950.0,1950.0,575.0,306.6666666666667,450.0,350.0,650.0,260.0,328000000.0,575.0,695.0,300.0,650.0,1000.0,400.0,562000.0,160.0,358000000.0,17.0,1300.0,2050.0,900.0,100000000.0,700.0,2500000000.0,2150.0
