Sample Date,Acenaphthene,Acenaphthylene,Aluminum,Anthracene,Arsenic,Benz(a)anthracene,Benzo(a)pyrene,Benzo(b)fluoranthene,Benzo(g||h||i)perylene,Benzo(k)fluoranthene,Cadmium,Calcium,Chrysene,Copper,Dibenz(a||h)anthracene,Fluoranthene,Fluorene,Indeno(1||2||3-cd)pyrene,Iron,Lead,Magnesium,Mercury,Naphthalene,Nickel,Phenanthrene,Potassium,Pyrene,Sodium,Zinc
2016-10-28 08:45:00,1200.0,1250.0,5528500.0,1100.0,2900.0,725.0,406.6666666666667,600.0,500.0,800.0,225.5,18500000.0,725.0,23050.0,450.0,800.0,1150.0,550.0,6030000.0,7810.0,6290000.0,78.5,1450.0,12250.0,1050.0,11000000.0,850.0,4700000.0,118000.0
2016-11-20 21:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21 09:28:00,,,7022000.0,,3200.0,,,,,,580.5,31800000.0,,56500.0,,,,,9529000.0,14310.0,8790000.0,72.0,,19250.0,,12000000.0,,4500000.0,276000.0
2016-12-15 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16 09:36:00,440.0,450.0,2421000.0,420.0,1195.0,345.0,233.33333333333334,320.0,300.0,360.0,90.5,7250000.0,345.0,12850.0,290.0,360.0,425.0,310.0,2720500.0,3630.0,2640000.0,21.5,495.0,4560.0,410.0,3900000.0,375.0,2400000.0,41300.0
2017-01-19 01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-19 04:00:00,440.0,450.0,2422500.0,420.0,1015.0,345.0,233.33333333333334,320.0,300.0,360.0,90.5,7770000.0,345.0,8150.0,290.0,360.0,425.0,310.0,3025000.0,3547.5,2770000.0,30.0,495.0,4310.0,410.0,3100000.0,375.0,2400000.0,40050.0
2017-05-23 09:20:00,240.0,250.0,76900.0,220.0,645.0,145.0,100.0,120.0,100.0,160.0,40.99999999999999,156000000.0,145.0,5200.0,90.0,160.0,225.0,110.0,34500.0,245.0,94300000.0,17.0,295.0,1030.0,210.0,6600000.0,175.0,210000000.0,8850.0
2018-01-08 13:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10 10:30:00,2400.0,2500.0,15055000.0,2200.0,3550.0,1450.0,1000.0,1200.0,1000.0,1600.0,541.0,51900000.0,1450.0,33900.0,900.0,1600.0,2250.0,1100.0,15037000.0,33595.0,17000000.0,83.5,2950.0,24850.0,2100.0,13000000.0,1750.0,4300000.0,121850.0
2018-03-02 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02 07:20:00,440.0,450.0,4620500.0,420.0,1965.0,345.0,326.6666666666667,320.0,300.0,360.0,140.5,13300000.0,345.0,20450.0,290.0,360.0,425.0,310.0,7528000.0,7040.0,4930000.0,17.5,495.0,7305.0,410.0,5000000.0,375.0,2600000.0,62250.0
2018-03-10 14:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11 09:05:00,1200.0,1250.0,3024000.0,1100.0,1435.0,725.0,500.0,600.0,500.0,800.0,120.5,9420000.0,725.0,11550.0,450.0,800.0,1150.0,550.0,4177000.0,5060.0,3220000.0,17.0,1450.0,4880.0,1050.0,3700000.0,850.0,2500000.0,47200.0
2018-06-21 09:25:00,240.0,250.0,13900.0,220.0,790.0,145.0,100.0,120.0,100.0,160.0,90.0,105000000.0,145.0,7250.0,90.0,160.0,225.0,110.0,21500.0,75.0,60600000.0,17.0,295.0,660.0,210.0,4800000.0,175.0,110000000.0,2900.0
2018-11-21 23:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-22 09:25:00,1200.0,1250.0,15570000.0,1100.0,6400.0,725.0,406.6666666666667,600.0,500.0,800.0,500.5,60600000.0,725.0,57000.0,450.0,800.0,1150.0,550.0,23100000.0,25850.0,19000000.0,51.0,1450.0,30550.0,1050.0,20000000.0,850.0,12000000.0,268500.0
2018-11-29 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29 06:10:00,1000.0,1050.0,1779500.0,900.0,1155.0,525.0,300.0,400.0,300.0,600.0,65.5,7760000.0,525.0,7550.0,250.0,600.0,950.0,350.0,2346000.0,2030.0,2280000.0,17.0,1250.0,3315.0,850.0,3900000.0,650.0,2600000.0,24100.0
2019-01-05 19:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06 08:36:00,1200.0,1250.0,1929000.0,1100.0,1080.0,725.0,500.0,600.0,500.0,800.0,80.5,9660000.0,725.0,9550.0,450.0,800.0,1150.0,550.0,2391000.0,2745.0,2500000.0,20.5,1450.0,3900.0,1050.0,3800000.0,850.0,2800000.0,41000.0
2019-05-08 09:10:00,290.0,300.0,4550.0,270.0,625.0,195.0,133.33333333333334,170.0,150.0,210.0,60.0,192000000.0,195.0,1450.0,140.0,210.0,275.0,160.0,3500.0,31.0,80400000.0,17.0,345.0,850.0,260.0,1800000.0,225.0,140000000.0,2000.0
