Sample Date,Acenaphthene,Acenaphthylene,Aluminum,Anthracene,Arsenic,Benz(a)anthracene,Benzo(a)pyrene,Benzo(b)fluoranthene,Benzo(g||h||i)perylene,Benzo(k)fluoranthene,Cadmium,Calcium,Chrysene,Copper,Dibenz(a||h)anthracene,Fluoranthene,Fluorene,Indeno(1||2||3-cd)pyrene,Iron,Lead,Magnesium,Mercury,Naphthalene,Nickel,Phenanthrene,Potassium,Pyrene,Sodium,Zinc
2016-02-01 11:00:00,240.0,250.0,2256000.0,220.0,2300.0,145.0,100.0,120.0,100.0,160.0,200.5,49000000.0,145.0,9000.0,90.0,160.0,225.0,110.0,3367000.0,1530.5,35900000.0,17.0,295.0,7700.0,210.0,3600000.0,175.0,51000000.0,27350.0
2016-06-23 09:15:00,240.0,250.0,10050.0,220.0,4300.0,145.0,100.0,120.0,100.0,160.0,40.99999999999999,45900000.0,145.0,2150.0,90.0,160.0,225.0,110.0,77500.0,64.0,27000000.0,12.0,295.0,2050.0,210.0,19000000.0,175.0,160000000.0,24500.0
2016-08-17 13:40:00,,,,,,,,,,,,96500000.0,,610.0,,,,,,40.99999999999999,116000000.0,,,,,,,,1000.0
2016-10-28 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-29 08:52:00,1450.0,1500.0,3951700.0,1350.0,4150.0,975.0,573.3333333333334,850.0,750.0,1050.0,370.5,127000000.0,975.0,11200.0,700.0,1050.0,1400.0,800.0,6011000.0,2970.0,107000000.0,19.0,1700.0,12600.0,1300.0,6400000.0,1100.0,140000000.0,43200.0
2016-11-21 00:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21 10:00:00,1200.0,1250.0,6502550.0,1100.0,3900.0,725.0,406.6666666666667,600.0,500.0,800.0,620.5,122000000.0,725.0,22050.0,450.0,800.0,1150.0,550.0,9019500.0,5040.0,83400000.0,82.0,1450.0,19350.0,1050.0,6300000.0,850.0,99000000.0,82450.0
2016-12-15 21:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16 11:00:00,1000.0,1050.0,2006500.0,900.0,2150.0,525.0,273.3333333333333,400.0,300.0,600.0,166.0,35800000.0,525.0,9200.0,250.0,600.0,950.0,350.0,2677000.0,1496.0,27900000.0,21.5,1250.0,7350.0,850.0,3800000.0,650.0,41000000.0,25250.0
2017-05-18 10:10:00,240.0,250.0,3350.0,220.0,2400.0,145.0,100.0,120.0,100.0,160.0,40.99999999999999,119000000.0,145.0,1000.0,90.0,160.0,225.0,110.0,4500.0,32.5,116000000.0,17.0,295.0,1400.0,210.0,2600000.0,175.0,170000000.0,2000.0
2017-08-03 11:40:00,,,,,,,,,,,,47300000.0,,1500.0,,,,,,40.0,34600000.0,,,,,,,,32000.0
2018-01-08 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10 09:50:00,440.0,450.0,7508500.0,420.0,3900.0,345.0,443.3333333333333,320.0,300.0,360.0,670.5,69900000.0,345.0,23700.0,290.0,360.0,425.0,310.0,10548000.0,5570.0,36800000.0,35.5,495.0,22900.0,410.0,7700000.0,375.0,46000000.0,82350.0
2018-03-02 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03 09:40:00,1000.0,1050.0,1453100.0,900.0,2650.0,525.0,366.6666666666667,400.0,300.0,600.0,155.5,55400000.0,525.0,8400.0,250.0,600.0,950.0,350.0,2010500.0,1170.0,40600000.0,17.0,1250.0,6200.0,850.0,3600000.0,650.0,62000000.0,20300.0
2018-03-10 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11 09:45:00,240.0,250.0,602650.0,220.0,2250.0,145.0,193.33333333333334,120.0,100.0,160.0,90.5,61800000.0,145.0,4750.0,90.0,160.0,225.0,110.0,757500.0,475.5,50400000.0,17.0,295.0,3300.0,210.0,3000000.0,175.0,75000000.0,10150.0
2018-05-30 09:50:00,240.0,250.0,5400.0,220.0,2850.0,145.0,100.0,120.0,100.0,160.0,65.0,41500000.0,145.0,2550.0,90.0,160.0,225.0,110.0,111000.0,55.0,26800000.0,17.0,295.0,17000.0,210.0,17000000.0,175.0,110000000.0,34500.0
2018-08-21 11:00:00,,,,,,,,,,,,35700000.0,,2200.0,,,,,,47.0,20500000.0,,,,,,,,34000.0
2018-11-22 10:26:00,480.0,500.0,1804600.0,440.0,3500.0,290.0,200.0,240.0,200.0,320.0,235.0,107000000.0,290.0,9150.0,180.0,320.0,450.0,220.0,2905000.0,1300.0,84900000.0,17.0,590.0,14850.0,420.0,7200000.0,350.0,120000000.0,29450.0
2018-11-22 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29 14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30 06:10:00,880.0,900.0,1654100.0,840.0,2650.0,690.0,443.3333333333333,640.0,600.0,720.0,190.5,71400000.0,690.0,9000.0,580.0,720.0,850.0,620.0,2471500.0,1750.0,53800000.0,18.5,990.0,8050.0,820.0,4900000.0,750.0,83000000.0,28550.0
2019-01-06 08:30:00,1200.0,1250.0,3503750.0,1100.0,2850.0,725.0,500.0,600.0,500.0,800.0,265.5,76300000.0,725.0,10650.0,450.0,800.0,1150.0,550.0,4918000.0,2128.0,59800000.0,23.5,1450.0,9950.0,1050.0,4600000.0,850.0,82000000.0,35000.0
2019-01-06 08:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14 10:40:00,430.0,450.0,10050.0,390.0,2550.0,240.0,143.33333333333334,190.0,150.0,270.0,40.99999999999999,118000000.0,240.0,885.0,130.0,270.0,400.0,170.0,14500.0,33.5,107000000.0,17.0,540.0,1550.0,370.0,2600000.0,300.0,160000000.0,1250.0
2019-08-21 10:20:00,,,,,,,,,,,,43300000.0,,1700.0,,,,,,53.0,26900000.0,,,,,,,,42000.0
